Customer ID,Feedback Channel,Rating,Comment,Date
C00740,Social Media,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-16
C00148,Survey,3.0,Too slow response time.,2024-10-20
C00420,Survey,1.0,,2024-05-17
C00892,Email,2.0,Good but could be better.??,2024-08-01
C00671,Email,2.0,Very poor qualty for the price.,2024-05-01
C00994,Survey,3.0,Too slow response time.,2024-06-05
,Survey,2.0,Exceeds my expectations!??,2023-11-10
C00077,Social Media,4.0,The servise was grate!,2024-06-14
C00481,Social Media,4.0,Not worth the price.,2024-05-17
,Email,3.0,The best experience i've had!,
C00993,Social Media,,Too slow response time.,2024-09-05
C00272,Survey,4.0,,2024-02-06
C00347,Social Media,5.0,Very poor qualty for the price.,2024-10-02
C00639,,2.0,Not worth the price.,2024-05-31
C00710,Survey,4.0,Terrible custmer support.!!!,2023-12-09
C00408,Social Media,4.0,"Overall, a decent experience.*",2024-02-24
C00666,Survey,5.0,Good but could be better.??,2024-07-27
C00083,Social Media,5.0,Exceeds my expectations!??,2024-01-11
C00873,Survey,3.0,Very responsive and helpful!*,2024-06-01
C00337,Survey,2.0,T0tally satisfi3d!,2024-08-11
C00873,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",
C00691,Email,5.0,T0tally satisfi3d!,
C00880,Social Media,1.0,Very poor qualty for the price.,2024-09-19
C00547,Email,1.0,Exceeds my expectations!??,2024-06-18
,Social Media,1.0,Exceeds my expectations!??,2024-06-17
C00978,Social Media,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-25
C00325,Social Media,1.0,Too slow response time.,2024-06-16
C00642,Social Media,1.0,The best experience i've had!,2024-09-05
C00736,Social Media,3.0,Not worth the price.,2024-05-14
C00909,Social Media,,The servise was grate!,2024-07-01
C00778,,3.0,T0tally satisfi3d!,2023-11-25
C00500,Email,4.0,Exceeds my expectations!??,2024-10-04
C00894,Email,4.0,Would definitly recommend!*,2024-02-18
C00555,Survey,5.0,Too slow response time.,2024-08-22
C00037,Survey,2.0,Good but could be better.??,2024-08-20
C00633,Social Media,1.0,Would definitly recommend!*,2024-05-31
C00071,Survey,1.0,Exceeds my expectations!??,2024-01-17
,Email,3.0,The servise was grate!,2024-05-15
C00647,Social Media,2.0,,2024-02-27
C00701,Social Media,2.0,Good but could be better.??,2024-07-16
C00944,Email,4.0,Good but could be better.??,2024-07-01
C00295,Social Media,3.0,"Overall, a decent experience.*",2024-09-01
C00233,,1.0,Very poor qualty for the price.,2024-02-07
C00765,Social Media,3.0,Very responsive and helpful!*,2024-06-19
C00093,Social Media,4.0,Very responsive and helpful!*,2023-12-10
C00445,Email,1.0,Exceeds my expectations!??,
C00101,Survey,3.0,Could improve produtc qualty....,2023-12-18
C00779,Survey,,T0tally satisfi3d!,2023-12-03
,Social Media,1.0,The best experience i've had!,2024-06-16
C00721,Survey,3.0,The servise was grate!,2024-03-06
C00894,Survey,2.0,"Overall, a decent experience.*",2024-05-06
C00103,Survey,3.0,Good but could be better.??,2024-01-07
C00455,Survey,4.0,Exceeds my expectations!??,2024-01-10
C00171,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-14
C00711,Social Media,1.0,Not worth the price.,2024-09-05
C00307,Social Media,1.0,Too slow response time.,2024-06-06
C00926,Survey,4.0,T0tally satisfi3d!,2024-02-01
C00030,Email,2.0,Too slow response time.,2024-02-08
C00048,Survey,1.0,Could improve produtc qualty....,2024-10-08
C00333,Email,1.0,,2023-11-21
C00816,Social Media,1.0,Exceeds my expectations!??,2024-05-31
C00058,Social Media,2.0,Not worth the price.,2024-08-07
,Social Media,4.0,,2024-10-04
C00368,Survey,5.0,T0tally satisfi3d!,2024-01-29
C00384,Social Media,5.0,The best experience i've had!,2024-03-31
C00442,Survey,3.0,The servise was grate!,2024-02-16
C00150,Survey,,Not worth the price.,2024-01-27
C00251,Social Media,1.0,Not worth the price.,2024-03-02
C00544,Social Media,5.0,Terrible custmer support.!!!,2024-02-11
C00422,Social Media,4.0,Very responsive and helpful!*,2024-10-20
C00580,Email,1.0,Exceeds my expectations!??,2024-03-07
C00699,Email,2.0,The servise was grate!,2023-12-01
C00812,Survey,2.0,Too slow response time.,
C00185,Email,1.0,Could improve produtc qualty....,2024-02-23
C00175,Email,4.0,Not worth the price.,2024-09-15
C00180,Social Media,4.0,Too slow response time.,2024-09-01
C00081,Social Media,1.0,Very responsive and helpful!*,2024-03-01
C00625,Survey,1.0,Very poor qualty for the price.,2024-03-13
C00892,Survey,4.0,,2024-03-27
C00392,Email,4.0,Good but could be better.??,2024-05-17
C00635,Survey,4.0,Satisfied with the service.,2023-11-16
,Social Media,,Satisfied with the service.,2024-05-28
C00247,Social Media,2.0,The servise was grate!,
C00510,Email,1.0,The best experience i've had!,2023-11-19
C00935,Social Media,,Terrible custmer support.!!!,2024-05-16
C00598,Social Media,1.0,Too slow response time.,2024-08-20
C00147,Social Media,1.0,Very poor qualty for the price.,2024-03-16
C00238,Social Media,3.0,Very poor qualty for the price.,2024-11-01
C00473,Social Media,3.0,Very responsive and helpful!*,2024-02-29
C00654,Email,4.0,Too slow response time.,2024-10-18
C00261,Survey,2.0,Exceeds my expectations!??,2023-11-06
C00471,Email,,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-27
C00262,Email,1.0,Exceeds my expectations!??,2024-09-13
C00683,Email,3.0,Very poor qualty for the price.,2024-04-29
C00010,Survey,2.0,Could improve produtc qualty....,2024-10-05
C00921,Social Media,2.0,Good but could be better.??,2024-01-10
C00824,Survey,4.0,Very poor qualty for the price.,2024-02-10
C00477,Email,1.0,Exceeds my expectations!??,2024-04-27
C00923,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-16
C00295,Email,,Satisfied with the service.,2024-08-06
C00694,Social Media,,,2024-05-23
C00560,Email,5.0,The best experience i've had!,2024-04-18
C00162,Social Media,4.0,Could improve produtc qualty....,2024-01-15
C00076,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-06
C00453,Email,1.0,,2024-04-09
C00968,Survey,3.0,Not worth the price.,2023-12-21
C00354,Social Media,3.0,T0tally satisfi3d!,2024-01-13
C00602,Email,1.0,Would definitly recommend!*,2024-07-20
C00307,Social Media,5.0,Satisfied with the service.,2024-04-28
C00655,,3.0,Too slow response time.,2024-03-08
C00986,Social Media,4.0,Terrible custmer support.!!!,2024-07-08
C00435,Survey,4.0,Too slow response time.,2023-11-29
C00707,Survey,5.0,Too slow response time.,2023-11-21
C00257,Social Media,2.0,Terrible custmer support.!!!,2024-05-18
C00468,Social Media,3.0,The best experience i've had!,2024-03-19
C00866,Email,3.0,Could improve produtc qualty....,2024-03-13
C00310,Survey,5.0,The best experience i've had!,2024-08-02
C00204,Social Media,5.0,T0tally satisfi3d!,2024-08-15
C00394,Survey,2.0,Satisfied with the service.,2024-04-25
C00874,Email,3.0,Satisfied with the service.,2024-03-31
C00495,Social Media,3.0,The servise was grate!,2024-08-03
C00110,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-07
,Survey,2.0,Not worth the price.,2024-04-27
C00391,,5.0,Exceeds my expectations!??,
C00586,Social Media,4.0,Exceeds my expectations!??,2023-12-29
C00368,Survey,3.0,,2024-01-03
C00589,Email,,Very poor qualty for the price.,2024-08-27
C00303,Social Media,3.0,"Overall, a decent experience.*",2024-09-23
C00717,Email,3.0,,2024-07-28
C00303,Survey,2.0,Not worth the price.,2023-11-10
C00023,Survey,,Very poor qualty for the price.,2024-03-15
C00850,Email,5.0,"Overall, a decent experience.*",2024-01-29
C00675,Social Media,4.0,Very responsive and helpful!*,
C00406,Social Media,3.0,The servise was grate!,2024-05-02
C00282,Survey,4.0,Terrible custmer support.!!!,2024-04-12
C00009,,1.0,T0tally satisfi3d!,2024-01-17
C00580,Social Media,5.0,T0tally satisfi3d!,2024-08-02
C00886,Email,3.0,Very poor qualty for the price.,2023-11-08
C00703,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-18
C00797,Social Media,3.0,Good but could be better.??,2024-03-10
C00763,Social Media,3.0,Good but could be better.??,2024-06-19
C00997,Social Media,4.0,Terrible custmer support.!!!,2024-06-02
C00051,Email,4.0,Satisfied with the service.,2024-04-07
C00933,Social Media,5.0,Could improve produtc qualty....,2024-01-11
C00621,Survey,2.0,Good but could be better.??,2024-05-09
C00764,Email,1.0,Too slow response time.,2024-04-23
C00509,Survey,3.0,Terrible custmer support.!!!,2023-11-20
C00853,Email,5.0,Would definitly recommend!*,2024-07-07
C00926,Social Media,2.0,"Overall, a decent experience.*",2024-08-16
C00925,Social Media,5.0,Good but could be better.??,2024-06-09
C00294,Email,3.0,Good but could be better.??,2024-08-12
C00795,Social Media,5.0,Very poor qualty for the price.,2024-08-02
C00819,Survey,2.0,T0tally satisfi3d!,2024-09-26
C00236,Social Media,5.0,The servise was grate!,2024-06-20
C00622,Email,2.0,Could improve produtc qualty....,2024-08-09
C00822,Survey,2.0,"Overall, a decent experience.*",2024-05-26
C00361,Survey,4.0,Would definitly recommend!*,2023-11-19
C00225,Email,1.0,Too slow response time.,2024-10-17
C00652,Survey,4.0,Very poor qualty for the price.,2024-02-05
C00195,Survey,1.0,Very poor qualty for the price.,2023-11-26
C00636,,5.0,Not worth the price.,
C00257,Survey,5.0,The best experience i've had!,2024-09-02
,Social Media,1.0,The servise was grate!,2024-01-10
C00774,Social Media,5.0,Not worth the price.,2024-01-30
C00739,Email,1.0,Very poor qualty for the price.,2024-01-06
C00786,Survey,5.0,Very responsive and helpful!*,2024-03-11
C00676,Survey,1.0,Could improve produtc qualty....,2023-12-13
C00698,Social Media,3.0,Very poor qualty for the price.,2024-07-08
C00859,Social Media,5.0,Would definitly recommend!*,2023-11-22
C00141,,2.0,Exceeds my expectations!??,2023-12-22
C00644,Social Media,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",
C00100,Email,3.0,The best experience i've had!,2024-04-19
C00926,Survey,4.0,Terrible custmer support.!!!,2024-08-17
C00643,Social Media,1.0,The servise was grate!,2024-05-28
C00662,Survey,3.0,Would definitly recommend!*,2024-06-04
C00041,Social Media,3.0,"Overall, a decent experience.*",2024-02-19
C00317,Social Media,5.0,Very poor qualty for the price.,2024-09-03
C00808,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-26
C00452,,5.0,Very responsive and helpful!*,2024-10-08
C00035,Social Media,4.0,"Overall, a decent experience.*",2024-01-11
C00594,Email,2.0,Terrible custmer support.!!!,2024-08-07
C00374,Social Media,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-03
C00750,Social Media,3.0,Satisfied with the service.,2024-08-20
C00135,,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-30
C00093,Survey,1.0,T0tally satisfi3d!,2024-07-09
C00932,Survey,2.0,Too slow response time.,2024-01-25
C00303,Social Media,4.0,"Overall, a decent experience.*",2024-07-27
C00335,Survey,2.0,Good but could be better.??,2024-07-16
C00766,Survey,2.0,Too slow response time.,2024-02-16
C00426,Email,1.0,Terrible custmer support.!!!,2024-10-28
C00180,Email,5.0,Too slow response time.,2023-12-14
,Survey,1.0,The servise was grate!,2024-03-12
C00136,Survey,4.0,T0tally satisfi3d!,2024-01-24
C00806,Survey,2.0,Very responsive and helpful!*,2024-04-11
C00553,Email,1.0,Too slow response time.,2024-08-21
C00898,Survey,3.0,Exceeds my expectations!??,2024-05-08
C00995,Social Media,2.0,,
C00375,Email,4.0,Good but could be better.??,2024-02-01
C00544,Survey,3.0,Exceeds my expectations!??,2024-08-26
C00514,Survey,2.0,T0tally satisfi3d!,2024-01-01
C00936,Social Media,5.0,Could improve produtc qualty....,2024-07-04
C00280,,1.0,The best experience i've had!,2024-10-11
C00851,Survey,2.0,T0tally satisfi3d!,2024-08-26
C00169,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-23
C00264,Survey,1.0,Could improve produtc qualty....,2024-04-11
C00936,Social Media,1.0,Not worth the price.,2024-04-06
,Survey,3.0,The best experience i've had!,2024-01-02
C00967,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-10
C00494,Survey,2.0,Exceeds my expectations!??,2023-11-09
C00991,Email,2.0,Satisfied with the service.,2024-03-04
C00826,Survey,1.0,The servise was grate!,2024-02-12
C00303,Email,1.0,Not worth the price.,2024-02-06
C00765,Social Media,3.0,Good but could be better.??,2024-08-08
C00892,Social Media,4.0,Not worth the price.,2024-08-16
C00347,Email,1.0,Good but could be better.??,2024-07-21
C00824,Email,4.0,,2023-11-08
C00118,Email,3.0,Good but could be better.??,2024-07-03
C00480,Survey,4.0,,2023-11-07
C00987,Survey,1.0,Good but could be better.??,2023-11-14
C00078,Social Media,5.0,Could improve produtc qualty....,2024-04-18
C00145,Social Media,3.0,Would definitly recommend!*,2023-12-15
C00773,Social Media,3.0,Satisfied with the service.,2024-10-29
C00990,Social Media,4.0,,2023-11-26
C00232,Email,3.0,,2024-02-04
C00881,Survey,2.0,Very poor qualty for the price.,2024-07-31
,Email,,Exceeds my expectations!??,2024-07-11
C00742,Social Media,4.0,Too slow response time.,2024-04-12
C00691,Social Media,5.0,Too slow response time.,2024-04-26
C00407,Social Media,5.0,Satisfied with the service.,2024-10-20
C00991,Survey,4.0,Satisfied with the service.,2023-12-15
C00867,Email,5.0,The servise was grate!,2024-01-20
C00824,Social Media,,Could improve produtc qualty....,2023-11-15
C00571,Survey,1.0,Not worth the price.,2024-01-19
C00375,Survey,4.0,Good but could be better.??,
C00093,Email,1.0,,2024-01-25
C00810,Social Media,4.0,"Overall, a decent experience.*",2024-10-30
C00405,Email,3.0,Satisfied with the service.,2024-10-05
C00015,Email,3.0,Too slow response time.,2023-11-06
C00271,Email,1.0,Very poor qualty for the price.,2023-12-17
C00550,Email,3.0,Satisfied with the service.,2024-07-12
C00127,Email,4.0,T0tally satisfi3d!,
C00466,Email,4.0,Good but could be better.??,2024-04-05
C00378,Social Media,5.0,Very responsive and helpful!*,
C00689,Social Media,1.0,Satisfied with the service.,2024-03-23
C00767,Social Media,4.0,Exceeds my expectations!??,2023-12-09
C00689,Survey,5.0,Good but could be better.??,
C00269,Social Media,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-25
C00599,Social Media,,Could improve produtc qualty....,
C00391,Survey,4.0,Would definitly recommend!*,
C00843,Email,1.0,The servise was grate!,2024-09-17
C00654,Email,4.0,Terrible custmer support.!!!,2024-01-14
C00963,Email,1.0,The best experience i've had!,2024-10-07
C00381,,4.0,Too slow response time.,2024-10-26
C00111,Email,1.0,The servise was grate!,2023-12-09
C00692,Email,4.0,Could improve produtc qualty....,2023-12-03
C00240,Social Media,3.0,,2024-03-21
C00483,Social Media,5.0,The servise was grate!,2024-05-30
C00026,,1.0,Satisfied with the service.,2024-06-04
C00635,,1.0,Very poor qualty for the price.,2024-01-11
C00906,Email,2.0,Very responsive and helpful!*,2024-06-30
C00966,Survey,1.0,,2024-04-16
C00575,Email,4.0,Good but could be better.??,2024-10-02
C00336,Survey,4.0,"Overall, a decent experience.*",2023-11-14
C00938,Social Media,3.0,,2023-12-25
C00625,Email,2.0,The best experience i've had!,2024-05-05
C00227,Email,5.0,,2024-01-31
C00664,Email,4.0,The servise was grate!,2024-05-30
C00065,Social Media,1.0,Terrible custmer support.!!!,2024-10-18
C00651,Survey,,The servise was grate!,2024-10-18
C00844,Social Media,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-23
C00476,Email,5.0,Good but could be better.??,2024-06-21
C00932,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-13
C00718,Social Media,2.0,The servise was grate!,2024-03-25
C00310,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-01-31
C00665,Survey,4.0,Good but could be better.??,2023-12-01
C00419,Email,1.0,Satisfied with the service.,2024-03-01
C00120,Social Media,1.0,Exceeds my expectations!??,2024-05-26
C00144,Survey,2.0,Exceeds my expectations!??,2023-12-03
C00047,Email,5.0,Could improve produtc qualty....,2024-07-08
C00969,Email,1.0,The best experience i've had!,2024-08-04
C00039,Email,5.0,Very responsive and helpful!*,2024-04-27
C00312,Survey,4.0,Not worth the price.,2024-04-02
C00505,Survey,1.0,Very responsive and helpful!*,2024-08-08
C00119,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-09
C00100,Email,,Very responsive and helpful!*,2024-02-16
C00241,Survey,4.0,Very poor qualty for the price.,2023-11-11
C00909,Survey,3.0,Not worth the price.,2024-08-24
C00551,Survey,,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-13
C00139,Survey,4.0,Very responsive and helpful!*,2024-07-21
C00398,Social Media,5.0,Good but could be better.??,2024-07-14
C00465,Social Media,1.0,,2024-01-16
C00380,Email,3.0,Too slow response time.,2024-03-05
C00687,Email,5.0,"Overall, a decent experience.*",2024-10-22
,Survey,1.0,Exceeds my expectations!??,2024-08-15
C00761,Email,5.0,"Overall, a decent experience.*",2024-02-23
C00714,Social Media,4.0,Exceeds my expectations!??,2024-05-26
C00969,Social Media,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-04
C00554,Survey,4.0,,2024-11-01
C00430,Survey,3.0,Too slow response time.,2024-09-29
C00602,Social Media,2.0,The servise was grate!,2023-11-10
C00761,Survey,1.0,Good but could be better.??,2024-06-10
C00745,Survey,3.0,Exceeds my expectations!??,2023-11-30
C00159,Email,,The servise was grate!,2023-12-20
C00907,Social Media,3.0,The best experience i've had!,2024-03-16
C00425,Email,4.0,Very responsive and helpful!*,2024-04-24
C00671,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-20
C00102,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-04
C00854,Email,1.0,Good but could be better.??,2024-01-22
C00502,Email,2.0,Very poor qualty for the price.,2024-03-01
C00631,Social Media,4.0,Would definitly recommend!*,2024-01-12
C00418,Social Media,4.0,Very poor qualty for the price.,2024-05-28
C00962,Social Media,2.0,Very responsive and helpful!*,2024-07-10
C00975,Social Media,,Good but could be better.??,2023-12-13
C00287,Survey,,Good but could be better.??,2024-03-21
C00034,Email,2.0,The best experience i've had!,2024-10-09
C00707,Social Media,4.0,Good but could be better.??,2024-08-03
C00380,Survey,,"Overall, a decent experience.*",2024-04-28
C00223,Social Media,3.0,Could improve produtc qualty....,2024-07-18
C00455,Survey,2.0,Could improve produtc qualty....,2024-10-30
C00456,Email,2.0,Not worth the price.,2023-12-26
C00974,Social Media,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-17
C00242,Survey,,The servise was grate!,2024-09-24
C00876,Social Media,4.0,Not worth the price.,2024-06-27
C00372,Social Media,2.0,Satisfied with the service.,2023-11-08
C00102,Survey,4.0,Very poor qualty for the price.,2023-12-23
C00703,Email,,Good but could be better.??,2024-05-09
C00377,Social Media,1.0,Could improve produtc qualty....,2023-11-27
